user_id,data_source,age,gender_encoded,screen_time_hours,social_media_hours,gaming_hours,study_work_hours,sleep_hours,notifications_per_day,stress_level_norm,anxiety_score_norm,depression_score_norm,happiness_score_norm,focus_score_norm,productivity_score_norm,digital_dependence_norm,sleep_quality_norm,physical_activity_days,phone_unlocks,app_opens_per_day,weekend_screen_time,battery_drain_percent,addiction_severity,high_risk_flag,device_type_encoded,region,income_level,education_level,daily_role
1879,lifestyle,23,0,5.59,1.4,2.03,0,6.837741127,91,0.9996,0.4253,0,0.42,0.59,0.2419,0.25,0.7391,3,149,132,6.99,16.1,0,0,0,North America,Low,Master,Full-time Employee
1880,lifestyle,22,0,2.84,1.083333333,2.03,1.016666667,8.45494148,373,0,0.2929,0.1481,0.88,0.2,0.3871,0.1711,0.9679,0,68,160,3.58,8.7,0,0,2,Middle East,Lower-Mid,High School,Full-time Employee
1881,lifestyle,27,1,10.9,2.1,2.03,1.816666667,6.842417573,258,1,0.1471,0.3333,0.78,0.54,0.6774,0.5502,0.4862,2,250,180,13.62,30.4,0,0,3,Asia,Lower-Mid,Bachelor,Full-time Employee
1882,lifestyle,15,1,6.7,1.266666667,2.03,0.1,9.126811666,224,0,0,0.2222,0.87,0.35,0.7742,0.3062,0.7436,3,153,174,8.38,18.6,0,0,2,Africa,Lower-Mid,High School,Student
1883,lifestyle,27,0,8.21,1.366666667,2.03,2.8,8.059833162,229,0.3193,0.1524,0.1852,0.18,0.5,0.3226,0.3708,0.5116,4,150,174,10.26,22.6,0,0,2,Europe,Low,Master,Full-time Employee
1884,lifestyle,50,0,4.21,3.966666667,2.03,1.7,6.307500289,292,0.1368,0.1305,0.1852,0.93,0.43,0.4194,0.2309,0.7349,2,82,145,5.26,16.5,0,0,1,Asia,Low,PhD,Unemployed_Looking
1885,lifestyle,13,1,2.26,3.85,2.03,1.9,7.114116925,621,0,0.1471,0,0.96,0.02,0.5161,0.1998,1,6,50,180,3.58,11.4,0,0,1,Asia,Low,High School,Student
1886,lifestyle,35,1,6.43,1.7,2.03,3.316666667,6.812856404,962,0.0957,0.0735,0.4074,0.86,0,0.5645,0.506,0.2466,5,110,180,8.04,18.6,0,0,2,Asia,High,High School,Full-time Employee
1887,lifestyle,19,1,6.25,1.916666667,2.03,3.416666667,9.449215904,233,0.1565,0.1471,0.2222,0.86,0.54,0.3871,0.3469,0.2111,1,190,180,7.81,18.5,0,0,0,South America,Low,Bachelor,Full-time Employee
1888,lifestyle,26,0,13.86,1.083333333,2.03,4.616666667,5.572806359,224,1,0.5603,0.2963,0.59,0.53,0.5806,0.6041,0,1,231,180,14.88,36.3,1,1,1,Asia,Upper-Mid,High School,Part-time/Shift
1889,lifestyle,23,1,6.47,2.2,2.03,3.333333333,7.811618915,177,0,0.2574,0.1481,0.69,0.51,0.4355,0.323,0.4167,0,174,175,8.09,19.5,0,0,0,Asia,Upper-Mid,Bachelor,Part-time/Shift
1890,lifestyle,41,1,3.7,1.666666667,2.03,4.2,9.083091732,31,0.7613,0.0735,0.3704,0.13,0.73,0.5161,0.1136,0.8139,6,72,60,4.62,11.8,0,0,3,Asia,Low,Master,Caregiver/Home
1891,lifestyle,23,1,9.73,1.7,2.03,0.783333333,5.189948977,231,0.3584,0.1103,0.3704,0.08,0.45,0.5968,0.4043,0.0011,2,151,175,12.16,26.9,0,0,1,Europe,Low,Bachelor,Full-time Employee
1892,lifestyle,43,1,3.87,2.25,2.03,2.516666667,9.942291828,1201,1,0.1103,0.0741,0.02,0,0.5161,0.4438,0.71,1,39,180,4.84,13,0,0,2,Asia,Upper-Mid,Bachelor,Full-time Employee
1893,lifestyle,14,1,6.68,2.883333333,2.03,1.8,9.087700155,155,0.4661,0.1471,0.2593,0.48,0.61,0.4516,0.2739,0.7368,2,137,142,8.35,21,0,0,1,Middle East,Lower-Mid,High School,Student
1894,lifestyle,31,1,3.44,4.2,2.03,2.616666667,7.703568579,596,0.3024,0.1471,0.2593,0.92,0.1,0.5,0.2368,0.3055,5,41,180,4.3,14.9,0,0,0,Middle East,Upper-Mid,Bachelor,Full-time Employee
1895,lifestyle,17,1,3.04,0.733333333,2.03,0.383333333,8.306366157,317,0,0.0735,0,0.95,0.416,0.5,0.1627,1,4,79,150,3.8,8.7,0,0,2,Africa,Lower-Mid,High School,Student
1896,lifestyle,25,1,3.47,4.133333333,2.03,2.483333333,7.301230356,521,0.5543,0,0.4074,0.88,0.04,0.4516,0.2919,0.2198,3,123,180,4.34,14.9,0,0,2,Africa,Upper-Mid,Bachelor,Full-time Employee
1897,lifestyle,13,1,4.35,1.566666667,2.03,0.05,7.919250246,196,0.3574,0.1471,0.2963,0.86,0.59,0.4677,0.1806,0.5012,3,99,128,5.44,13.2,0,0,0,Africa,Lower-Mid,High School,Student
1898,lifestyle,13,1,1.7,1.316666667,2.03,3.183333333,9.893466887,414,0,0.2574,0,0.8,0.33,0.7742,0.1244,0.7,1,59,166,3.58,6.2,0,0,1,Europe,Lower-Mid,High School,Student
1899,lifestyle,27,1,6.16,1.383333333,2.03,2.016666667,8.310832831,231,0,0.2574,0.037,0.85,0.47,0.6129,0.3038,0.4958,4,147,172,7.7,17.5,0,0,3,Asia,Low,PhD,Part-time/Shift
1900,lifestyle,14,1,10.62,2.083333333,2.03,2.633333333,6.308547274,200,0.1697,0.3676,0.5926,0.5,0.41,0.4677,0.5383,0.0719,7,274,180,13.27,29.7,0,0,2,Africa,Lower-Mid,High School,Student
1901,lifestyle,21,0,9.45,2.383333333,2.03,2.533333333,5.290746836,341,0.021,0.4024,0.3333,0.87,0.45,0.629,0.4055,0.2321,2,129,180,11.81,27.2,0,0,2,Europe,Lower-Mid,Bachelor,Full-time Employee
1902,lifestyle,26,0,8.67,1.65,2.03,0.883333333,7.216510374,163,0.8825,0.3994,0.5185,0.1,0.68,0.4677,0.36,0.5111,4,151,155,10.84,24.2,0,0,0,Africa,Upper-Mid,Bachelor,Full-time Employee
1903,lifestyle,50,1,6.28,4.283333333,2.03,2.583333333,7.282935231,547,0.593,0.1103,0.2963,0.74,0,0.7097,0.3971,0.1932,1,118,180,7.85,22.1,0,0,2,Africa,Low,High School,Part-time/Shift
1904,lifestyle,32,0,5.64,1.266666667,2.03,3.55,7.387078371,363,0.4309,0.2888,0.2222,0.25,0.41,0.5806,0.2775,0.5302,5,90,172,7.05,16,0,0,2,North America,Upper-Mid,Master,Full-time Employee
1905,lifestyle,20,0,8.91,1.083333333,2.03,1.783333333,6.667307286,216,0.0037,0.0058,0.5556,0.6419,0.53,0.5,0.3718,0.4728,2,143,165,11.14,23.9,1,1,3,Europe,Low,Bachelor,Full-time Employee
1906,lifestyle,44,1,11.26,0.9,2.03,3.666666667,7.403612519,183,0.9851,0.2206,0.4074,0,0.69,0.5806,0.4761,0,4,170,174,14.08,29.5,1,1,2,South America,Lower-Mid,Bachelor,Caregiver/Home
1907,lifestyle,17,1,10.23,3.1,2.03,1.966666667,4.102090605,165,0.9926,0.2941,0.5185,0.77,0.74,0.2581,0.4378,0.5312,5,189,180,12.79,30.2,1,1,3,North America,Lower-Mid,High School,Student
1908,lifestyle,24,1,6.18,1.783333333,2.03,2.633333333,7.342446659,199,0,0.1838,0.1481,0.83,0.61,0.3387,0.305,0.4962,4,155,168,7.72,18.1,0,0,2,North America,Low,Bachelor,Full-time Employee
1909,lifestyle,37,0,9.93,3.083333333,2.03,0.966666667,6.201478212,175,0.0384,0.3292,0.7037,0.7,0.55,0.3226,0.4522,0.2113,1,188,180,12.41,29.4,0,0,3,Asia,High,PhD,Part-time/Shift
1910,lifestyle,37,1,8.22,2.916666667,2.03,1.966666667,6.407047379,296,0.991,0.0368,0.4444,0.38,0.416,0.5323,0.36,0.4935,4,113,168,10.28,24.9,0,0,0,Europe,High,Master,Full-time Employee
1911,lifestyle,21,0,13.02,2.9,2.03,0,6.435866831,272,0.5629,0.6613,0.5185,0.26,0.49,0.7903,0.5801,0,2,225,180,14.88,36.9,0,0,0,Asia,Upper-Mid,Bachelor,Student
1912,lifestyle,39,0,6.98,2.183333333,2.03,1.933333333,4.233125008,207,1,0.2243,0.4074,0,0.54,0.871,0.2775,0.2379,3,99,131,8.73,20.7,0,0,3,North America,Low,Bachelor,Caregiver/Home
1913,lifestyle,28,0,4.96,1.333333333,2.03,1.95,7.797971478,155,0.0711,0.3052,0.2222,0.94,0.62,0.6129,0.2177,0.2961,6,118,129,6.2,14.4,0,0,0,Europe,Upper-Mid,Bachelor,Full-time Employee
1914,lifestyle,33,0,5.23,5.783333333,2.03,1.85,8.920750682,271,0,0.1838,0.2963,0.83,0.34,0.5968,0.3002,0.7067,1,151,180,6.54,21.8,1,1,1,Europe,Upper-Mid,High School,Full-time Employee
1915,lifestyle,37,1,6.67,0.633333333,2.03,2.4,8.267755661,53,0.0934,0.2206,0.4815,0.77,0.77,0.2258,0.2524,0.0221,5,117,98,8.34,17.6,0,0,3,Africa,Low,Bachelor,Full-time Employee
1916,lifestyle,24,1,5.44,2.433333333,2.03,2.716666667,7.397068811,194,0.0205,0.0735,0,0.97,0.7,0.4355,0.2189,0.7265,2,95,125,6.8,17.2,0,0,2,Africa,Upper-Mid,Bachelor,Unemployed_Looking
1917,lifestyle,25,0,9.76,0.6,2.03,1.7,5.365818651,140,0.5456,0.2326,0.3704,0.85,0.84,0.3871,0.4426,0,3,208,180,12.2,25.3,0,0,2,Africa,Lower-Mid,Master,Part-time/Shift
1918,lifestyle,22,1,3.22,0.933333333,2.03,1.616666667,7.33662882,255,0,0.1838,0.037,0.86,0.47,0.4194,0.1746,0.4461,1,96,144,4.03,9.5,0,0,2,Asia,Low,Bachelor,Student
1919,lifestyle,43,0,6.1,0.35,2.03,1.233333333,8.860156326,217,0.3441,0.3899,0.1481,1,0.56,0.4839,0.2596,0.4781,2,90,128,7.62,15.8,0,0,1,Asia,Upper-Mid,Master,Full-time Employee
1920,lifestyle,49,0,12.7,0.866666667,2.03,1.766666667,6.558852186,214,1,0.6172,0.8148,0.44,0.4,0.4355,0.5072,0,1,143,164,14.88,33,0,0,0,Asia,Low,Bachelor,Unemployed_Looking
1921,lifestyle,42,0,8.42,2.416666667,2.03,3.7,7.204379605,590,0.2394,0.2941,0.2593,0.83,0.15,0.1935,0.4617,0.2072,2,107,180,10.52,24.7,0,0,1,North America,Lower-Mid,Bachelor,Unemployed_Looking
1922,lifestyle,19,0,8.75,2.816666667,2.03,0,6.802527757,351,0.0749,0.1865,0.2963,0.84,0.42,0.521,0.4414,0.556,6,183,180,10.94,26.1,1,1,3,Europe,Low,High School,Student
1923,lifestyle,29,1,2.84,2.85,2.03,2.283333333,8.325550101,74,0.3143,0.1471,0.1852,0.77,0.64,0.521,0.0778,1,6,57,62,3.58,11.4,0,0,1,Europe,Upper-Mid,Bachelor,Full-time Employee
1924,lifestyle,46,0,3.14,1,2.03,0,8.956469465,152,0,0.2971,0.1852,0.9,0.65,0.521,0.1256,0.4751,2,59,87,3.92,9.4,0,0,0,North America,Low,Master,Unemployed_Looking
1925,lifestyle,31,1,5.81,9.666666667,2.03,5.383333333,7.987960785,268,0.4709,0.1471,0,0.82,0.21,0.8548,0.3718,0.4771,2,133,174,7.26,29,1,1,1,Asia,High,High School,Part-time/Shift
1926,lifestyle,21,1,7.95,5.15,2.03,3.166666667,7.118287306,404,0.4679,0.2206,0.5926,0.79,0.27,0.371,0.4629,0.4538,1,204,180,9.94,27.6,0,0,2,South America,Upper-Mid,Bachelor,Full-time Employee
1927,lifestyle,46,1,8.42,0,2.03,0.816666667,8.135548709,198,0.0193,0.1838,0.3704,0.89,0.82,0.1129,0.3852,0,1,143,160,10.52,21,0,0,2,North America,Upper-Mid,PhD,Unemployed_Looking
1928,lifestyle,19,0,7.03,1.116666667,2.03,1.816666667,6.027150077,178,0.0049,0.2245,0.2222,0.95,0.58,0.4677,0.2835,0.4942,3,125,141,8.79,19.2,0,0,2,Europe,Low,Bachelor,Student
1929,lifestyle,40,1,4.08,1.166666667,2.03,0,9.017321466,68,0,0.1838,0.037,0.98,0.8,0.6935,0.1567,0.7778,6,97,88,5.1,12,0,0,2,South America,Lower-Mid,PhD,Full-time Employee
1930,lifestyle,40,1,7.26,2.833333333,2.03,0.216666667,7.415234653,415,0.1217,0.0368,0.1481,0.9,0.2,0.8387,0.3385,0.7012,2,86,180,9.07,22.4,0,0,2,Middle East,High,Bachelor,Full-time Employee
1931,lifestyle,34,0,8.16,0.716666667,2.03,1.433333333,9.62170998,187,0.684,0.4297,0.4444,0.83,0.74,0.3226,0.3266,0.2272,1,114,136,10.2,21.5,0,0,2,Asia,Upper-Mid,High School,Full-time Employee
1932,lifestyle,21,0,6.01,0.416666667,2.03,4.533333333,6.958885196,983,0.5475,0.2913,0.1852,0.39,0,0.5968,0.4557,0.763,4,82,180,7.51,15.6,0,0,3,North America,Upper-Mid,Bachelor,Student
1933,lifestyle,40,1,9.23,0.233333333,2.03,5.1,5.793847268,474,0.9887,0.1471,0.5556,0.78,0.1,0.4355,0.4868,0.5249,4,152,180,11.54,23.4,0,0,1,Asia,Lower-Mid,PhD,Caregiver/Home
1934,lifestyle,21,0,10.21,2.6,2.03,0.75,5.460792198,156,0.6651,0.3092,0.4444,0.63,0.49,0.5,0.4737,0.5087,4,228,180,12.76,29.4,0,0,0,South America,Lower-Mid,Bachelor,Full-time Employee
1935,lifestyle,29,0,9.57,8.983333333,2.03,0.55,8.133254426,102,0,0.1481,0.5185,0.99,0.39,0.9355,0.433,0,1,223,180,11.96,37.4,0,0,2,Africa,Lower-Mid,Master,Unemployed_Looking
1936,lifestyle,23,1,10.83,0.683333333,2.03,2.083333333,5.912213432,534,0.7562,0.4412,0.2963,0.37,0.35,0.2742,0.6423,0.0473,6,256,180,13.54,28.1,1,1,0,Middle East,Upper-Mid,Bachelor,Unemployed_Looking
1937,lifestyle,24,0,14.22,4.7,2.03,1.916666667,6.314893578,758,0.6478,0.8966,0.7778,0.18,0,0.5645,0.8086,0.0438,4,263,180,14.88,39,0,0,1,South America,Low,Bachelor,Student
1938,lifestyle,13,0,2.7,1.183333333,2.03,1.4,9.546464205,175,0.3174,0.3579,0.2963,0.48,0.62,0.5968,0.0634,0.5361,5,39,80,3.58,8.5,0,0,2,South America,Lower-Mid,High School,Part-time/Shift
1939,lifestyle,25,1,8.47,3.266666667,2.03,3.6,6.132734908,315,0.4421,0.1471,0.0741,0.77,0.19,0.6935,0.4175,0.4863,3,173,180,10.59,26.1,0,0,3,North America,Upper-Mid,Bachelor,Part-time/Shift
1940,lifestyle,26,1,7,1.316666667,2.03,1.3,7.998049241,178,0,0.1103,0.2222,0.95,0.74,0.5323,0.3517,0.4324,1,187,180,8.75,19.5,0,0,1,Asia,Lower-Mid,Bachelor,Part-time/Shift
1941,lifestyle,19,1,6.75,5.2,2.03,3.133333333,7.302852328,173,0.3974,0.0368,0.2963,0.95,0.4,0.5645,0.3278,0.5976,7,180,178,8.44,24.7,0,0,3,North America,Lower-Mid,Bachelor,Student
1942,lifestyle,50,1,16.82,0.05,2.03,1.366666667,6.735246836,249,1,0.7721,0.9259,0.07,0.47,0.4516,0.6938,0.0109,4,200,180,14.88,39,1,1,1,Middle East,Low,Bachelor,Full-time Employee
1943,lifestyle,50,0,6.55,0.216666667,2.03,1.833333333,7.262835782,264,0.0127,0.1471,0.4444,0.93,0.55,0.5645,0.317,0.4823,2,113,158,8.19,16.7,1,1,2,Africa,Lower-Mid,Bachelor,Full-time Employee
1944,lifestyle,22,0,5.98,4.933333333,2.03,0,8.615070177,483,0,0.0809,0.2222,0.96,0.04,0.4677,0.3325,0.2138,1,107,180,7.48,22.4,0,0,0,Asia,Upper-Mid,Bachelor,Student
1945,lifestyle,19,1,7.19,2.316666667,2.03,0,6.324730987,199,0.0327,0.0368,0.4074,0.85,0.43,0.6129,0.2931,0,1,127,149,8.99,21.5,0,0,3,North America,Lower-Mid,Bachelor,Student
1946,lifestyle,26,1,9.15,3.716666667,2.03,0.783333333,6.201241771,271,0.0999,0.1471,0.2963,0.42,0.42,0.4516,0.4115,0.2714,4,156,180,11.44,28.4,0,0,3,North America,Upper-Mid,Bachelor,Student
1947,lifestyle,20,1,6.88,1.266666667,2.03,3.166666667,6.98396027,367,0.0782,0.0368,0.2963,0.95,0.3,0.5806,0.3409,0.8153,7,130,180,8.6,19.1,0,0,3,South America,Lower-Mid,High School,Full-time Employee
1948,lifestyle,30,0,8.66,0.533333333,2.03,3.05,6.65602108,908,0.5518,0.2393,0.5185,0.62,0,0.5161,0.555,0.2506,4,117,180,10.82,22.4,0,0,0,North America,Upper-Mid,High School,Unemployed_Looking
1949,lifestyle,29,1,3.18,1.85,2.03,0,8.747173541,325,0,0.1471,0.3333,0.83,0.51,0.6935,0.1902,0.7576,3,90,160,3.98,10.7,0,0,0,Middle East,Low,Bachelor,Full-time Employee
1950,lifestyle,26,1,8.11,2.933333333,2.03,1.833333333,8.042802681,196,0.354,0.1471,0.3704,0.79,0.52,0.5,0.317,0.741,3,115,139,10.14,24.7,0,0,0,Africa,Low,Bachelor,Full-time Employee
1951,lifestyle,25,1,9.51,1.033333333,2.03,2.416666667,6.402875755,164,0.3279,0.1471,0.4074,0.73,0.62,0.521,0.4031,0.5195,4,165,165,11.89,25.3,0,0,1,Europe,Lower-Mid,Master,Full-time Employee
1952,lifestyle,39,1,4.8,0.433333333,2.03,2.766666667,6.673710466,465,0.4488,0.1471,0.1111,0.86,0.4,0.7258,0.2667,0.7481,3,67,180,6,12.6,0,0,1,Africa,Lower-Mid,Master,Caregiver/Home
1953,lifestyle,25,0,4.99,0.783333333,2.03,1.4,8.885223788,477,0,0.2458,0.2963,0.96,0.32,0.521,0.299,0.3309,7,98,180,6.24,13.7,0,0,1,Middle East,Upper-Mid,Master,Student
1954,lifestyle,32,1,4.79,1.966666667,2.03,0.6,7.54710779,408,0.4117,0.2574,0.3704,0.77,0.39,0.4032,0.2967,0.5534,7,116,180,5.99,14.9,0,0,3,Asia,Upper-Mid,High School,Part-time/Shift
1955,lifestyle,22,0,9.46,1.066666667,2.03,0.933333333,5.057721128,135,0.517,0.2746,0.4444,0.9,0.72,0.4194,0.4414,0.5656,7,221,180,11.82,25.3,1,1,2,North America,Lower-Mid,Bachelor,Student
1956,lifestyle,14,0,6.16,1.366666667,2.03,2.333333333,5.877478318,646,0.9742,0.1975,0.1481,0.49,0.03,0.7419,0.4294,0.5489,6,163,180,7.7,17.4,1,1,3,North America,Low,High School,Student
1957,lifestyle,16,0,6.26,0.533333333,2.03,1.7,8.235051422,150,0.9878,0.1103,0.1852,0.92,0.74,0.1774,0.2751,0.5026,4,144,146,7.82,16.4,0,0,3,Asia,Low,High School,Student
1958,lifestyle,16,1,2.34,2.383333333,2.03,3.3,8.810551327,176,0,0.2574,0,0.9,0.62,1,0.061,0.7084,1,52,89,3.58,9.4,0,0,2,South America,Low,High School,Part-time/Shift
1959,lifestyle,14,1,4.6,2.183333333,2.03,0,5.85059977,682,0.6552,0.2574,0.1481,0.93,0.15,0.6935,0.3206,0.7978,5,88,180,5.75,14.8,0,0,2,Africa,Lower-Mid,High School,Student
1960,lifestyle,28,0,12.11,0.7,2.03,0.266666667,7.114395841,88,0.4663,0.439,0.4444,0.73,0.78,0.5484,0.561,0,1,275,180,14.88,31.3,0,0,3,South America,Upper-Mid,Master,Full-time Employee
1961,lifestyle,29,0,3.26,3.083333333,2.03,3.233333333,7.327864875,289,0.436,0.0397,0.1111,0.71,0.68,0.5,0.1663,0.4888,3,71,136,4.07,12.8,0,0,2,South America,Low,Master,Full-time Employee
1962,lifestyle,38,1,7.25,0.033333333,2.03,1.8,9.142748784,169,0.4419,0.1471,0.2963,0.67,0.63,0.5645,0.2943,0.0166,4,113,130,9.06,18.2,0,0,2,Europe,Low,High School,Full-time Employee
1963,lifestyle,29,1,11.15,3.866666667,2.03,4.966666667,4.94690328,122,0.8672,0.2206,0.1111,0.43,0.74,0.5968,0.4785,0.5186,4,210,180,13.94,33.7,1,1,2,North America,Upper-Mid,Bachelor,Full-time Employee
1964,lifestyle,15,1,16.31,5,2.03,0,3,270,1,0.7721,0.7778,0,0.416,0.6129,0.762,0,1,316,180,14.88,39,1,1,0,Asia,Low,High School,Student
1965,lifestyle,25,0,3.02,0.65,2.03,1.85,8.319219433,438,0.1987,0.2325,0,0.93,0.34,0.6129,0.1758,0.522,5,49,166,3.78,8.5,0,0,3,Africa,Upper-Mid,Master,Part-time/Shift
1966,lifestyle,19,1,5.93,1.816666667,2.03,2.116666667,7.758170539,477,0,0.1471,0.2963,0.87,0.27,0.5323,0.3445,0.5557,5,127,180,7.41,17.6,0,0,1,North America,Low,Bachelor,Student
1967,lifestyle,18,1,3.1,0.5,2.03,0,9.263066362,74,0.8659,0.1471,0.2963,0,0.63,0.4839,0.1136,0.7945,5,100,92,3.88,8.5,0,0,1,Africa,Low,Bachelor,Student
1968,lifestyle,32,0,4.3,1.45,2.03,1.05,8.612643753,86,0.9903,0.1297,0.1852,0.01,0.67,0.4839,0.1244,0.5449,5,58,66,5.38,12.9,0,0,0,North America,Upper-Mid,Master,Full-time Employee
1969,lifestyle,18,1,11.88,1.716666667,2.03,2.4,6.106869445,193,0.444,0.4044,0.4074,0.37,0.74,0.4839,0.3718,0.0081,3,145,159,14.85,32.3,0,0,2,Europe,Low,High School,Unemployed_Looking
1970,lifestyle,24,1,7.29,0.833333333,2.03,1.866666667,7.511084151,351,0.493,0.1838,0.1852,0.63,0.49,0.6935,0.317,0.4398,0,98,174,9.11,19.5,1,1,2,Europe,Upper-Mid,Bachelor,Student
1971,lifestyle,31,1,4.95,1.6,2.03,2,7.317707398,177,0,0.0368,0.5185,0.83,0.5,0.6129,0.2392,0.0401,6,130,144,6.19,14.8,0,0,3,North America,Upper-Mid,High School,Full-time Employee
1972,lifestyle,22,0,5.92,2.183333333,2.03,1.483333333,6.859187494,127,0.2524,0.0622,0.2963,0.96,0.51,0.0484,0.2321,0.1814,0,108,114,7.4,18.1,0,0,0,South America,High,Bachelor,Unemployed_Looking
1973,lifestyle,45,1,3.25,5.083333333,2.03,2.5,8.157764682,443,0.2408,0.1103,0.3333,0.81,0.17,0.629,0.2261,0.2024,2,69,180,4.06,15.8,0,0,2,Asia,Lower-Mid,PhD,Part-time/Shift
1974,lifestyle,20,0,6.87,1.55,2.03,2.433333333,7.727823896,52,0.6078,0.1542,0.3704,0.45,0.67,0.5484,0.2512,0.2083,1,135,110,8.59,19.5,0,0,0,Middle East,Upper-Mid,Bachelor,Student
1975,lifestyle,16,0,4.62,2.533333333,2.03,1.866666667,7.934879984,342,0,0.2735,0.4074,0.9,0.42,0.5161,0.2632,0.4709,2,127,180,5.78,15.4,0,0,1,Europe,Low,High School,Part-time/Shift
1976,lifestyle,23,1,7.98,6.45,2.03,1.583333333,8.426869382,249,0,0.1471,0.5185,0.86,0.27,0.4516,0.3553,0.0324,5,143,175,9.98,29.6,0,0,0,Middle East,High,Bachelor,Unemployed_Looking
1977,lifestyle,27,1,9.75,1.55,2.03,1.716666667,6.7530408,1141,0.8764,0.2941,0.4444,0.65,0,0.6935,0.7237,0.548,5,189,180,12.19,26.7,0,0,0,Europe,Low,Master,Unemployed_Looking
1978,lifestyle,45,0,8.83,1.933333333,2.03,3.533333333,6.347807676,440,0.6475,0.4225,0.3704,0.79,0.24,0.6613,0.5,0.5272,5,185,180,11.04,25,0,0,2,Asia,Low,Bachelor,Caregiver/Home
1979,lifestyle,35,1,4.14,1.733333333,2.03,0.566666667,8.940050294,1195,0.9771,0.1838,0.0741,0.25,0,0.3871,0.4856,0.7598,4,79,180,5.18,13,0,0,1,North America,Upper-Mid,Bachelor,Caregiver/Home
1980,lifestyle,32,0,5.7,1,2.03,0.566666667,8.193181918,191,0.9669,0.2492,0.1852,0.3,0.55,0.5806,0.3718,0.8232,7,132,150,7.12,15.8,0,0,1,South America,Upper-Mid,Bachelor,Full-time Employee
1981,lifestyle,23,1,6.76,1.35,2.03,3.566666667,7.43082043,247,0.5537,0.0368,0,1,0.45,0.521,0.3718,0.7,2,83,132,8.45,18.9,0,0,3,Asia,Upper-Mid,Master,Full-time Employee
1982,lifestyle,26,1,8.73,3.066666667,2.03,1.966666667,6.078913357,291,0,0.2574,0.5185,0.85,0.56,0.521,0.439,0.0097,4,185,180,10.91,26.4,0,0,1,South America,High,PhD,Part-time/Shift
1983,lifestyle,18,0,9.31,0.583333333,2.03,2.116666667,7.910469397,204,1,0.2518,0.4074,0.51,0.47,0.4194,0.3589,0.172,1,127,150,11.64,24.2,1,1,0,Europe,Low,High School,Full-time Employee
1984,lifestyle,23,1,3.04,0.566666667,2.03,1.766666667,6.949729375,178,0.1239,0.2574,0,0.81,0.74,0.6613,0.0873,0.9657,2,42,83,3.8,8.4,0,0,2,South America,Low,Bachelor,Part-time/Shift
1985,lifestyle,14,1,8.87,6.316666667,2.03,1.7,7.114499339,686,0.2084,0.1471,0.5185,0.73,0,0.6774,0.5658,0.0237,4,208,180,11.09,31.6,0,0,2,Africa,Low,High School,Student
1986,lifestyle,19,1,14.02,2.6,2.03,0,6.151063874,122,0.9765,0.1471,0.7037,0.27,0.55,0.5968,0.6962,0.0585,6,355,180,14.88,38.9,1,1,2,Europe,Low,High School,Unemployed_Looking
1987,lifestyle,26,1,2.88,2.866666667,2.03,0.383333333,9.105861767,268,0.3417,0.3309,0,0.77,0.47,0.629,0.3718,0.7156,2,65,126,3.6,11.5,0,0,2,Middle East,Upper-Mid,Bachelor,Student
1988,lifestyle,25,1,10.87,1.6,2.03,2.1,6.839968472,167,0.9058,0.3676,0.5556,0.5,0.5,0.5968,0.5478,0.2036,1,277,180,13.59,29.6,1,1,2,Europe,Upper-Mid,Master,Full-time Employee
1989,lifestyle,29,0,7.18,9.383333333,2.03,1.7,6.170059246,123,0.0184,0.2569,0.2963,0.47,0.32,0.4194,0.3278,0.9596,2,169,155,8.98,32,0,0,1,North America,High,High School,Full-time Employee
1990,lifestyle,32,0,8.88,2.25,2.03,2.366666667,6.863835407,439,0.0025,0.2268,0.3333,0.81,0.36,0.5806,0.488,0.243,3,184,180,11.1,25.6,0,0,0,North America,Upper-Mid,Bachelor,Part-time/Shift
1991,lifestyle,21,1,10,10.16666667,2.03,3.016666667,6.777881858,204,1,0.1838,0.4815,0.37,0.18,0.6452,0.4163,0.5097,2,166,177,12.5,39,0,0,2,Europe,Low,Bachelor,Student
1992,lifestyle,31,1,5.14,1.016666667,2.03,2.35,8.438357168,111,0,0.0735,0.1111,0.9,0.8,0.6452,0.2129,0.846,7,118,116,6.42,14.4,0,0,1,Asia,Upper-Mid,Master,Full-time Employee
1993,lifestyle,31,1,8.51,0.9,2.03,1.983333333,6.839698422,72,0.9964,0.1471,0.1481,0,0.79,0.7097,0.3325,0.5136,4,155,130,10.64,22.6,0,0,3,North America,Lower-Mid,Bachelor,Part-time/Shift
1994,lifestyle,15,1,12.36,2.283333333,2.03,3.033333333,5.506476009,255,0.6321,0.3676,0.7037,0.6,0.5,0.629,0.3718,0.0549,6,151,180,14.88,34.3,0,0,3,North America,Low,High School,Student
1995,lifestyle,42,0,6.2,3.55,2.03,0.35,7.630777473,435,0,0.1152,0.1481,0.82,0.21,0.5806,0.39,0.1709,0,153,180,7.75,20.8,0,0,2,North America,High,High School,Unemployed_Looking
1996,lifestyle,28,0,4.01,3.283333333,2.03,0.933333333,5.861491247,55,0.0202,0.2324,0.2593,0.83,0.57,0.6935,0.1136,0.713,2,74,68,5.01,15,0,0,0,North America,Low,Master,Full-time Employee
1997,lifestyle,32,0,15.54,1.083333333,2.03,0.916666667,6.490599002,571,1,0.9246,0.6667,0.13,0.1,0.5161,0.8074,0,2,272,180,14.88,39,1,1,3,North America,Upper-Mid,Master,Full-time Employee
